City,Date,Card Type,Exp Type,Gender,Amount,Cluster_KMeans,Cluster_HCA
"Greater Mumbai, India",2015-05-23,Platinum,Food,F,149391,0,0
"Bengaluru, India",2014-07-15,Platinum,Food,F,74189,1,1
"Bengaluru, India",2013-10-28,Gold,Grocery,M,85470,3,2
"Delhi, India",2014-08-22,Platinum,Bills,M,150388,3,2
"Bengaluru, India",2014-07-08,Platinum,Food,F,85455,1,1
"Delhi, India",2014-06-02,Signature,Fuel,M,44489,2,2
"Delhi, India",2014-11-02,Signature,Bills,M,143046,3,2
"Ahmedabad, India",2014-12-27,Silver,Bills,F,237244,1,1
"Ahmedabad, India",2015-03-06,Gold,Entertainment,F,17453,0,0
"Delhi, India",2014-02-07,Silver,Entertainment,F,11541,0,1
"Delhi, India",2014-09-22,Gold,Grocery,M,118773,3,2
"Delhi, India",2014-12-29,Silver,Grocery,M,40804,3,2
"Ahmedabad, India",2014-11-14,Platinum,Bills,F,110138,1,1
"Bengaluru, India",2015-05-09,Gold,Food,M,85018,2,3
"Bengaluru, India",2013-11-22,Signature,Entertainment,M,109896,3,2
"Greater Mumbai, India",2014-01-08,Gold,Entertainment,F,221768,0,0
"Delhi, India",2013-12-05,Silver,Entertainment,F,278718,1,1
"Greater Mumbai, India",2013-10-19,Silver,Fuel,F,270760,1,1
"Bengaluru, India",2014-08-16,Gold,Grocery,M,15340,3,2
"Delhi, India",2014-01-07,Platinum,Grocery,F,226208,0,1
"Delhi, India",2014-01-07,Silver,Entertainment,M,166765,2,3
"Bengaluru, India",2014-01-20,Gold,Fuel,F,100160,0,1
"Delhi, India",2015-02-23,Silver,Food,F,96891,0,0
"Ahmedabad, India",2014-08-23,Platinum,Entertainment,F,290201,1,1
"Greater Mumbai, India",2014-11-30,Silver,Fuel,F,208597,1,1
"Delhi, India",2014-06-21,Platinum,Grocery,F,265567,0,1
"Delhi, India",2013-10-21,Signature,Food,F,143972,1,1
"Bengaluru, India",2014-07-29,Silver,Entertainment,M,5373,3,3
"Delhi, India",2015-01-24,Gold,Entertainment,F,59825,0,0
"Delhi, India",2014-08-13,Silver,Bills,F,136014,1,1
"Ahmedabad, India",2014-05-31,Silver,Fuel,F,177272,0,1
"Greater Mumbai, India",2014-05-25,Platinum,Entertainment,M,159020,2,2
"Bengaluru, India",2014-04-19,Signature,Grocery,F,232986,0,1
"Delhi, India",2015-02-13,Silver,Fuel,M,99901,2,3
"Greater Mumbai, India",2013-12-09,Silver,Bills,F,34856,1,1
"Ahmedabad, India",2014-05-25,Gold,Entertainment,F,53784,0,1
"Greater Mumbai, India",2014-02-27,Silver,Grocery,M,87432,2,2
"Greater Mumbai, India",2013-10-10,Silver,Fuel,F,244726,1,1
"Ahmedabad, India",2015-05-25,Gold,Food,M,143599,2,3
"Ahmedabad, India",2014-05-01,Silver,Fuel,F,140813,0,1
"Greater Mumbai, India",2015-05-17,Silver,Food,F,105753,0,0
"Bengaluru, India",2014-04-25,Silver,Entertainment,M,135281,2,3
"Ahmedabad, India",2014-04-24,Platinum,Entertainment,M,239899,2,3
"Bengaluru, India",2015-01-29,Platinum,Fuel,F,239058,0,0
"Ahmedabad, India",2013-12-30,Gold,Bills,M,178834,3,2
"Bengaluru, India",2015-05-12,Signature,Grocery,F,190420,0,0
"Delhi, India",2014-10-08,Gold,Entertainment,F,170075,1,1
"Bengaluru, India",2014-04-21,Signature,Fuel,M,116024,2,2
"Delhi, India",2014-03-14,Gold,Food,F,206341,0,0
"Greater Mumbai, India",2014-03-12,Gold,Fuel,F,244904,0,1
"Bengaluru, India",2014-06-05,Platinum,Grocery,M,75550,2,2
"Delhi, India",2015-02-26,Silver,Grocery,F,291926,0,0
"Greater Mumbai, India",2015-03-09,Silver,Entertainment,M,150453,2,3
"Bengaluru, India",2014-08-21,Platinum,Entertainment,F,121630,1,1
"Delhi, India",2013-10-11,Gold,Food,F,49153,1,1
"Ahmedabad, India",2015-02-17,Silver,Grocery,F,25547,0,0
"Delhi, India",2014-05-12,Signature,Food,F,281324,0,1
"Ahmedabad, India",2014-10-07,Gold,Food,F,172369,1,1
"Bengaluru, India",2013-11-27,Platinum,Entertainment,M,6969,3,2
"Greater Mumbai, India",2014-08-09,Signature,Grocery,M,107396,3,2
"Ahmedabad, India",2013-11-10,Platinum,Fuel,F,55968,1,1
"Ahmedabad, India",2014-05-27,Gold,Food,F,3832,0,1
"Bengaluru, India",2013-12-14,Silver,Grocery,M,231483,3,2
"Bengaluru, India",2014-03-23,Gold,Food,F,102706,0,0
"Greater Mumbai, India",2014-06-18,Gold,Grocery,F,272277,0,1
"Bengaluru, India",2013-11-10,Platinum,Food,M,3769,3,2
"Greater Mumbai, India",2014-04-15,Platinum,Bills,M,67673,2,3
"Ahmedabad, India",2014-05-24,Platinum,Bills,M,148125,2,3
"Bengaluru, India",2014-11-27,Signature,Grocery,F,229442,1,1
"Greater Mumbai, India",2015-05-15,Signature,Fuel,M,106585,2,3
"Delhi, India",2014-02-18,Silver,Fuel,M,208933,2,2
"Bengaluru, India",2014-05-07,Signature,Bills,M,94789,2,2
"Ahmedabad, India",2015-02-18,Signature,Fuel,F,105041,0,0
"Bengaluru, India",2014-01-28,Platinum,Grocery,M,115229,2,2
"Greater Mumbai, India",2014-03-28,Gold,Bills,F,111084,0,0
"Bengaluru, India",2015-01-16,Gold,Bills,F,233507,0,0
"Bengaluru, India",2013-10-13,Silver,Bills,F,80459,1,1
"Delhi, India",2014-04-22,Signature,Entertainment,F,205139,0,1
"Ahmedabad, India",2014-04-08,Silver,Food,F,163989,0,1
"Greater Mumbai, India",2014-04-18,Signature,Bills,F,69214,0,1
"Greater Mumbai, India",2014-11-20,Silver,Food,F,5569,1,1
"Greater Mumbai, India",2015-01-05,Silver,Grocery,F,287463,0,0
"Greater Mumbai, India",2014-01-10,Gold,Entertainment,F,220933,0,0
"Bengaluru, India",2015-05-26,Platinum,Grocery,M,16981,2,3
"Delhi, India",2015-02-16,Silver,Food,M,65058,2,3
"Bengaluru, India",2014-09-26,Silver,Bills,F,180351,1,1
"Delhi, India",2014-03-31,Platinum,Fuel,M,73029,2,2
"Delhi, India",2015-02-11,Platinum,Grocery,F,176845,0,0
"Greater Mumbai, India",2015-05-03,Platinum,Bills,M,189254,2,3
"Greater Mumbai, India",2014-01-20,Silver,Grocery,F,24818,0,1
"Delhi, India",2015-01-19,Gold,Food,M,103265,2,3
"Greater Mumbai, India",2014-04-30,Gold,Grocery,M,92870,2,2
"Delhi, India",2013-11-20,Gold,Bills,M,96736,3,2
"Delhi, India",2015-05-18,Signature,Fuel,M,1678,2,3
"Delhi, India",2015-03-25,Signature,Food,F,82236,0,0
"Greater Mumbai, India",2013-10-20,Silver,Fuel,F,267884,1,1
"Bengaluru, India",2014-10-10,Signature,Entertainment,M,52713,3,2
"Delhi, India",2014-05-08,Gold,Bills,F,108664,0,0
"Delhi, India",2015-01-06,Gold,Bills,F,212667,0,0
"Greater Mumbai, India",2014-05-25,Silver,Fuel,F,120871,0,1
"Greater Mumbai, India",2015-01-22,Gold,Grocery,F,121304,0,0
"Greater Mumbai, India",2013-10-30,Platinum,Bills,M,292254,3,2
"Bengaluru, India",2014-01-26,Silver,Fuel,M,166095,2,2
"Bengaluru, India",2015-04-18,Silver,Entertainment,F,229171,0,0
"Bengaluru, India",2014-04-01,Platinum,Bills,F,174903,0,0
"Delhi, India",2015-02-17,Platinum,Grocery,M,271025,2,3
"Bengaluru, India",2014-05-25,Silver,Fuel,M,97640,2,2
"Bengaluru, India",2014-07-04,Platinum,Fuel,F,15705,1,1
"Bengaluru, India",2015-02-05,Gold,Fuel,M,11843,2,3
"Greater Mumbai, India",2015-05-13,Silver,Fuel,F,185757,0,0
"Ahmedabad, India",2015-03-27,Silver,Grocery,M,114368,2,3
"Delhi, India",2015-02-18,Signature,Food,M,122640,2,3
"Bengaluru, India",2014-06-17,Silver,Food,M,66140,2,3
"Ahmedabad, India",2014-11-13,Gold,Entertainment,F,229405,1,1
"Delhi, India",2015-05-06,Silver,Bills,M,19898,2,3
"Ahmedabad, India",2014-10-17,Signature,Grocery,M,230915,3,2
"Greater Mumbai, India",2015-05-07,Silver,Fuel,F,249834,0,0
"Greater Mumbai, India",2015-02-11,Silver,Food,F,95693,0,0
"Delhi, India",2014-06-03,Signature,Fuel,M,286502,2,2
"Greater Mumbai, India",2014-02-12,Gold,Bills,F,270441,0,0
"Greater Mumbai, India",2013-10-20,Silver,Entertainment,F,214937,1,1
"Ahmedabad, India",2015-02-18,Silver,Fuel,M,290774,2,3
"Ahmedabad, India",2015-02-18,Gold,Fuel,M,148893,2,3
"Bengaluru, India",2013-10-17,Platinum,Entertainment,F,249888,1,1
"Delhi, India",2013-11-15,Gold,Food,M,120278,3,2
"Bengaluru, India",2014-06-15,Gold,Grocery,M,103135,2,2
"Bengaluru, India",2013-11-26,Signature,Entertainment,M,173357,3,2
"Delhi, India",2014-08-18,Silver,Bills,M,195173,3,3
"Ahmedabad, India",2013-10-07,Platinum,Food,F,130267,1,1
"Greater Mumbai, India",2014-07-03,Gold,Bills,M,186454,3,2
"Ahmedabad, India",2014-05-13,Gold,Entertainment,M,145010,2,3
"Delhi, India",2013-12-19,Silver,Entertainment,F,113145,1,1
"Greater Mumbai, India",2014-04-26,Signature,Food,M,44748,2,2
"Bengaluru, India",2014-06-10,Signature,Grocery,F,129152,0,1
"Delhi, India",2015-03-08,Signature,Entertainment,M,43220,2,3
"Ahmedabad, India",2014-08-23,Silver,Entertainment,F,208138,1,1
"Delhi, India",2015-05-06,Silver,Food,M,183405,2,3
"Ahmedabad, India",2014-10-23,Platinum,Entertainment,F,72602,1,1
"Bengaluru, India",2015-02-11,Signature,Fuel,F,206125,0,0
"Ahmedabad, India",2015-03-12,Silver,Fuel,M,240390,2,3
"Ahmedabad, India",2015-04-10,Gold,Entertainment,F,232716,0,0
"Bengaluru, India",2014-02-23,Silver,Grocery,M,34091,2,2
"Greater Mumbai, India",2014-03-16,Signature,Bills,F,249077,0,1
"Greater Mumbai, India",2015-04-11,Platinum,Bills,M,178290,2,3
"Ahmedabad, India",2014-02-23,Platinum,Grocery,M,193873,2,2
"Bengaluru, India",2015-01-18,Platinum,Grocery,F,221231,0,0
"Delhi, India",2015-04-05,Platinum,Bills,M,92786,2,3
"Delhi, India",2014-03-08,Silver,Bills,M,33966,2,3
"Delhi, India",2014-03-10,Gold,Fuel,M,292609,2,2
"Ahmedabad, India",2014-07-16,Platinum,Food,M,219971,3,2
"Delhi, India",2015-02-25,Signature,Food,M,27357,2,3
"Ahmedabad, India",2014-06-11,Signature,Entertainment,M,146609,2,3
"Ahmedabad, India",2014-05-11,Signature,Fuel,F,102672,0,1
"Greater Mumbai, India",2014-02-07,Gold,Entertainment,F,73649,0,0
"Delhi, India",2014-09-28,Signature,Food,M,206705,3,2
"Delhi, India",2014-04-03,Gold,Bills,M,161024,2,3
"Greater Mumbai, India",2015-02-14,Signature,Bills,M,219095,2,3
"Greater Mumbai, India",2014-02-11,Platinum,Bills,F,91393,0,0
"Greater Mumbai, India",2014-09-19,Gold,Food,M,193390,3,2
"Bengaluru, India",2014-03-29,Signature,Entertainment,F,241544,0,1
"Delhi, India",2015-04-29,Gold,Food,M,211878,2,3
"Ahmedabad, India",2014-02-02,Silver,Food,M,20870,2,3
"Ahmedabad, India",2015-04-08,Platinum,Grocery,M,292636,2,3
"Delhi, India",2013-12-22,Gold,Fuel,M,24565,3,2
"Ahmedabad, India",2013-11-22,Gold,Grocery,F,14205,1,1
"Greater Mumbai, India",2014-02-17,Platinum,Entertainment,F,141251,0,0
"Delhi, India",2015-04-11,Gold,Grocery,M,170469,2,3
"Greater Mumbai, India",2014-08-31,Silver,Bills,F,41578,1,1
"Delhi, India",2014-11-12,Gold,Fuel,M,114361,3,2
"Delhi, India",2015-01-06,Signature,Entertainment,M,241498,2,3
"Delhi, India",2014-12-08,Silver,Food,F,53005,1,1
"Greater Mumbai, India",2013-12-19,Gold,Bills,F,44121,1,1
"Greater Mumbai, India",2014-04-03,Signature,Fuel,M,32203,2,2
"Ahmedabad, India",2014-08-15,Signature,Entertainment,F,196514,1,1
"Greater Mumbai, India",2014-06-21,Signature,Bills,F,192395,0,1
"Greater Mumbai, India",2014-09-01,Silver,Fuel,M,184484,3,2
"Greater Mumbai, India",2014-10-01,Gold,Fuel,F,41107,1,1
"Delhi, India",2015-02-16,Gold,Bills,M,48145,2,3
"Bengaluru, India",2015-03-29,Platinum,Bills,M,147937,2,3
"Delhi, India",2015-05-13,Silver,Food,M,157207,2,3
"Delhi, India",2015-04-20,Signature,Food,M,239931,2,3
"Ahmedabad, India",2014-08-16,Gold,Food,F,133648,1,1
"Ahmedabad, India",2014-02-24,Silver,Fuel,M,125673,2,2
"Bengaluru, India",2014-11-28,Platinum,Bills,F,143800,1,1
"Bengaluru, India",2013-12-26,Gold,Bills,F,44998,1,1
"Ahmedabad, India",2015-01-06,Silver,Bills,M,88762,2,3
"Delhi, India",2014-04-06,Platinum,Fuel,M,181268,2,2
"Ahmedabad, India",2014-05-20,Signature,Entertainment,M,80907,2,3
"Bengaluru, India",2013-12-23,Signature,Bills,M,224676,3,2
"Delhi, India",2014-10-25,Gold,Food,M,26176,3,2
"Bengaluru, India",2014-01-09,Platinum,Food,F,39124,0,0
"Greater Mumbai, India",2014-06-14,Platinum,Fuel,F,37510,0,1
"Greater Mumbai, India",2014-07-22,Signature,Bills,F,247001,1,1
"Ahmedabad, India",2014-10-22,Signature,Grocery,F,152551,1,1
"Bengaluru, India",2015-01-10,Signature,Food,F,40295,0,0
"Bengaluru, India",2014-03-16,Platinum,Food,F,88471,0,1
"Bengaluru, India",2015-01-07,Gold,Grocery,F,297063,0,0
"Ahmedabad, India",2014-09-16,Platinum,Bills,F,12125,1,1
"Bengaluru, India",2014-01-04,Signature,Fuel,M,130942,2,2
"Greater Mumbai, India",2015-03-11,Silver,Grocery,M,143893,2,3
"Ahmedabad, India",2014-09-05,Gold,Grocery,M,220653,3,2
"Ahmedabad, India",2013-12-10,Platinum,Food,F,102005,1,1
"Ahmedabad, India",2014-06-08,Gold,Bills,M,72226,2,2
"Ahmedabad, India",2014-10-12,Silver,Grocery,F,273138,1,1
"Greater Mumbai, India",2014-12-07,Signature,Food,F,108907,1,1
"Bengaluru, India",2014-02-09,Platinum,Fuel,F,213169,0,1
"Delhi, India",2014-06-15,Silver,Fuel,M,50610,2,2
"Bengaluru, India",2015-04-30,Silver,Food,M,51055,2,3
"Ahmedabad, India",2014-07-19,Gold,Fuel,M,166212,3,2
"Delhi, India",2014-03-14,Platinum,Fuel,M,188951,2,2
"Ahmedabad, India",2014-07-23,Silver,Fuel,M,197977,3,2
"Delhi, India",2015-03-28,Signature,Fuel,M,150801,2,3
"Delhi, India",2014-09-20,Signature,Grocery,F,207165,1,1
"Bengaluru, India",2015-03-01,Signature,Bills,M,115946,2,3
"Bengaluru, India",2014-05-02,Signature,Fuel,M,281939,2,2
"Delhi, India",2015-02-23,Platinum,Bills,F,164903,0,0
"Delhi, India",2015-02-19,Silver,Bills,F,241481,0,0
"Ahmedabad, India",2014-08-08,Signature,Grocery,F,239328,1,1
"Delhi, India",2014-12-24,Signature,Bills,F,169384,1,1
"Greater Mumbai, India",2014-11-24,Silver,Grocery,M,108321,3,2
"Delhi, India",2014-06-27,Silver,Grocery,M,186117,2,2
"Bengaluru, India",2015-01-31,Platinum,Bills,F,168268,0,0
"Delhi, India",2014-02-02,Signature,Fuel,F,247327,0,1
"Bengaluru, India",2014-04-07,Silver,Food,M,249391,2,2
"Greater Mumbai, India",2015-01-07,Signature,Fuel,M,163813,2,3
"Delhi, India",2014-06-13,Gold,Grocery,M,142667,2,2
"Bengaluru, India",2013-12-02,Platinum,Fuel,M,129549,3,2
"Delhi, India",2013-12-07,Platinum,Food,F,274786,1,1
"Greater Mumbai, India",2015-03-23,Signature,Entertainment,F,172444,0,0
"Ahmedabad, India",2014-04-17,Gold,Food,M,53934,2,3
"Bengaluru, India",2014-09-06,Signature,Grocery,F,260751,1,1
"Ahmedabad, India",2014-08-18,Silver,Fuel,F,133027,1,1
"Delhi, India",2015-01-04,Signature,Grocery,M,234569,2,3
"Bengaluru, India",2014-05-10,Gold,Fuel,M,76781,2,2
"Bengaluru, India",2014-04-02,Signature,Entertainment,M,280054,2,3
"Ahmedabad, India",2014-02-27,Signature,Grocery,F,11078,0,1
"Greater Mumbai, India",2014-10-04,Signature,Food,M,223623,3,2
"Greater Mumbai, India",2014-01-03,Gold,Grocery,M,105181,2,2
"Bengaluru, India",2014-11-30,Gold,Grocery,F,151535,1,1
"Greater Mumbai, India",2013-10-09,Platinum,Fuel,F,278582,1,1
"Delhi, India",2014-05-06,Signature,Grocery,M,57585,2,2
"Greater Mumbai, India",2014-06-14,Gold,Bills,F,156138,0,1
"Delhi, India",2013-12-02,Silver,Bills,M,75764,3,2
"Greater Mumbai, India",2014-10-16,Silver,Fuel,F,28176,1,1
"Greater Mumbai, India",2014-02-03,Platinum,Entertainment,M,217322,2,3
"Ahmedabad, India",2014-12-03,Gold,Bills,F,222804,1,1
"Delhi, India",2014-08-20,Silver,Food,M,154942,3,2
"Delhi, India",2013-10-10,Platinum,Entertainment,M,259740,3,2
"Delhi, India",2014-09-24,Signature,Bills,M,32612,3,2
"Ahmedabad, India",2015-03-14,Silver,Entertainment,M,223319,2,3
"Bengaluru, India",2014-05-29,Signature,Bills,M,239241,2,3
"Delhi, India",2015-01-08,Silver,Bills,M,270969,2,3
"Delhi, India",2014-08-31,Signature,Grocery,M,171879,3,2
"Bengaluru, India",2013-11-21,Signature,Bills,F,71967,1,1
"Bengaluru, India",2014-10-13,Gold,Bills,F,86680,1,1
"Bengaluru, India",2014-10-29,Gold,Grocery,F,61654,1,1
"Delhi, India",2014-09-11,Silver,Grocery,F,29685,1,1
"Delhi, India",2013-11-10,Platinum,Entertainment,F,51185,1,1
"Greater Mumbai, India",2014-03-28,Silver,Fuel,M,42681,2,2
"Bengaluru, India",2014-10-27,Signature,Entertainment,F,126112,1,1
"Delhi, India",2015-04-04,Gold,Bills,M,140317,2,3
"Bengaluru, India",2014-10-29,Platinum,Fuel,F,92115,1,1
"Delhi, India",2014-02-02,Silver,Food,M,17683,2,3
"Bengaluru, India",2015-02-22,Silver,Food,F,29142,0,0
"Ahmedabad, India",2013-10-20,Signature,Bills,F,99631,1,1
"Delhi, India",2015-01-17,Gold,Entertainment,M,125123,2,3
"Ahmedabad, India",2014-07-19,Gold,Food,F,187763,1,1
"Greater Mumbai, India",2013-12-28,Gold,Bills,M,248970,3,2
"Bengaluru, India",2015-02-11,Platinum,Bills,M,34867,2,3
"Delhi, India",2014-11-24,Silver,Bills,M,104689,3,2
"Ahmedabad, India",2014-10-07,Platinum,Entertainment,F,185050,1,1
"Greater Mumbai, India",2015-01-06,Signature,Entertainment,F,275315,0,0
"Greater Mumbai, India",2013-10-19,Platinum,Entertainment,M,191660,3,2
"Greater Mumbai, India",2014-01-25,Signature,Food,F,198805,0,1
"Bengaluru, India",2014-08-17,Signature,Food,F,286474,1,1
"Greater Mumbai, India",2014-08-30,Platinum,Bills,M,169787,3,2
"Delhi, India",2015-04-20,Silver,Entertainment,F,150141,0,0
"Ahmedabad, India",2014-03-15,Signature,Entertainment,M,115464,2,3
"Greater Mumbai, India",2015-03-13,Signature,Bills,F,272039,0,0
"Greater Mumbai, India",2014-10-31,Silver,Grocery,M,280490,3,2
"Greater Mumbai, India",2014-12-19,Platinum,Food,F,80189,1,1
"Bengaluru, India",2013-12-17,Silver,Grocery,M,237114,3,2
"Bengaluru, India",2014-08-10,Silver,Bills,M,41993,3,2
"Bengaluru, India",2014-03-05,Silver,Fuel,M,150636,2,2
"Greater Mumbai, India",2014-09-21,Silver,Bills,M,245265,3,3
"Bengaluru, India",2015-02-21,Signature,Entertainment,M,170597,2,3
"Ahmedabad, India",2014-01-27,Silver,Bills,M,77118,2,3
"Bengaluru, India",2014-04-22,Signature,Fuel,M,291274,2,2
"Ahmedabad, India",2014-08-10,Platinum,Entertainment,M,5468,3,2
"Greater Mumbai, India",2014-10-30,Gold,Fuel,M,23665,3,2
"Bengaluru, India",2015-04-23,Silver,Food,M,218195,2,3
"Ahmedabad, India",2014-10-10,Silver,Entertainment,F,121736,1,1
"Delhi, India",2015-05-23,Silver,Fuel,F,180461,0,0
"Bengaluru, India",2013-10-30,Gold,Grocery,M,57447,3,2
"Greater Mumbai, India",2015-02-02,Gold,Entertainment,F,93930,0,0
"Bengaluru, India",2013-12-29,Silver,Bills,F,19575,1,1
"Ahmedabad, India",2014-07-21,Silver,Bills,F,289970,1,1
"Ahmedabad, India",2014-12-25,Gold,Food,F,112482,1,1
"Ahmedabad, India",2014-08-18,Silver,Entertainment,F,298417,1,1
"Bengaluru, India",2014-01-14,Signature,Bills,M,148870,2,3
"Greater Mumbai, India",2015-01-04,Gold,Entertainment,M,119344,2,3
"Bengaluru, India",2014-04-28,Silver,Grocery,F,62019,0,1
"Greater Mumbai, India",2015-02-11,Platinum,Bills,M,82913,2,3
"Bengaluru, India",2015-01-10,Signature,Food,F,117710,0,0
"Delhi, India",2013-11-20,Gold,Entertainment,F,210517,1,1
"Ahmedabad, India",2015-01-25,Silver,Food,F,113890,0,0
"Bengaluru, India",2014-08-18,Silver,Entertainment,M,229737,3,3
"Delhi, India",2015-01-07,Gold,Grocery,F,130714,0,0
"Ahmedabad, India",2015-02-20,Silver,Food,M,191165,2,3
"Bengaluru, India",2015-05-18,Silver,Fuel,F,119664,0,0
"Greater Mumbai, India",2014-10-08,Platinum,Fuel,F,231014,1,1
"Delhi, India",2014-03-07,Gold,Bills,F,76018,0,0
"Bengaluru, India",2015-01-11,Gold,Entertainment,F,12766,0,0
"Greater Mumbai, India",2015-02-09,Gold,Grocery,M,214247,2,3
"Bengaluru, India",2014-03-04,Gold,Fuel,F,7966,0,1
"Delhi, India",2015-01-20,Gold,Food,F,288805,0,0
"Bengaluru, India",2014-08-14,Platinum,Food,M,100163,3,2
"Bengaluru, India",2014-07-17,Signature,Bills,M,108240,3,2
"Ahmedabad, India",2013-12-19,Signature,Fuel,M,118392,3,2
"Delhi, India",2015-02-09,Silver,Bills,M,138607,2,3
"Ahmedabad, India",2014-08-20,Signature,Food,F,283746,1,1
"Ahmedabad, India",2014-10-06,Silver,Bills,F,192491,1,1
"Ahmedabad, India",2013-12-24,Platinum,Grocery,M,68065,3,2
"Greater Mumbai, India",2015-04-10,Silver,Entertainment,F,164033,0,0
"Ahmedabad, India",2014-11-26,Platinum,Food,F,281658,1,1
"Greater Mumbai, India",2015-01-21,Signature,Entertainment,M,295463,2,3
"Ahmedabad, India",2014-09-29,Silver,Entertainment,F,79202,1,1
"Delhi, India",2013-11-21,Gold,Bills,M,267374,3,2
"Ahmedabad, India",2014-10-16,Signature,Grocery,F,170471,1,1
"Greater Mumbai, India",2014-05-30,Platinum,Fuel,M,127338,2,2
"Greater Mumbai, India",2014-12-29,Signature,Fuel,F,116195,1,1
"Delhi, India",2015-02-08,Gold,Entertainment,F,137119,0,0
"Greater Mumbai, India",2014-09-09,Signature,Bills,F,274492,1,1
"Ahmedabad, India",2014-09-06,Silver,Grocery,F,268855,1,1
"Greater Mumbai, India",2014-06-17,Silver,Food,F,199403,0,1
"Greater Mumbai, India",2015-02-15,Gold,Fuel,M,232373,2,3
"Delhi, India",2014-09-18,Platinum,Entertainment,F,151051,1,1
"Greater Mumbai, India",2014-11-29,Signature,Entertainment,M,248658,3,2
"Delhi, India",2015-05-12,Signature,Bills,M,103433,2,3
"Greater Mumbai, India",2014-09-24,Platinum,Entertainment,F,285341,1,1
"Bengaluru, India",2014-03-11,Platinum,Grocery,M,125159,2,2
"Greater Mumbai, India",2014-10-18,Silver,Entertainment,F,264418,1,1
"Delhi, India",2013-11-17,Platinum,Fuel,M,91677,3,2
"Bengaluru, India",2014-06-26,Signature,Entertainment,F,150662,0,1
"Greater Mumbai, India",2014-12-07,Platinum,Food,F,61669,1,1
"Bengaluru, India",2014-10-21,Gold,Fuel,M,232677,3,2
"Delhi, India",2015-05-21,Signature,Fuel,M,87608,2,3
"Bengaluru, India",2014-11-08,Signature,Entertainment,M,180139,3,2
"Greater Mumbai, India",2015-03-11,Platinum,Entertainment,M,74382,2,3
"Greater Mumbai, India",2014-09-13,Gold,Food,F,229254,1,1
"Delhi, India",2014-01-03,Platinum,Entertainment,M,232994,2,3
"Ahmedabad, India",2014-04-27,Silver,Food,M,49600,2,3
"Ahmedabad, India",2014-04-04,Platinum,Grocery,F,268595,0,1
"Ahmedabad, India",2015-04-26,Silver,Grocery,F,196094,0,0
"Ahmedabad, India",2014-05-17,Silver,Bills,F,136478,0,1
"Ahmedabad, India",2014-05-27,Gold,Bills,F,297523,0,0
"Greater Mumbai, India",2013-12-02,Gold,Entertainment,F,49327,1,1
"Greater Mumbai, India",2014-12-12,Platinum,Fuel,F,6176,1,1
"Bengaluru, India",2015-02-18,Signature,Food,M,287628,2,3
"Bengaluru, India",2014-09-07,Silver,Grocery,F,177005,1,1
"Bengaluru, India",2014-02-06,Gold,Entertainment,M,4906,2,3
"Bengaluru, India",2014-12-26,Platinum,Entertainment,M,246756,3,2
"Bengaluru, India",2015-05-08,Silver,Bills,M,148552,2,3
"Ahmedabad, India",2014-02-12,Signature,Fuel,F,27927,0,1
"Bengaluru, India",2014-04-12,Silver,Entertainment,M,7789,2,3
"Bengaluru, India",2014-07-10,Silver,Entertainment,M,246790,3,3
"Ahmedabad, India",2014-05-03,Signature,Bills,F,126049,0,1
"Greater Mumbai, India",2014-07-16,Gold,Entertainment,M,179541,3,2
"Bengaluru, India",2014-01-09,Signature,Food,F,57591,0,1
"Ahmedabad, India",2013-11-04,Silver,Fuel,F,244917,1,1
"Delhi, India",2014-10-31,Platinum,Food,M,24765,3,2
"Ahmedabad, India",2014-02-07,Signature,Entertainment,M,295553,2,3
"Ahmedabad, India",2013-12-02,Gold,Fuel,M,257442,3,2
"Bengaluru, India",2014-05-14,Signature,Food,M,71597,2,2
"Greater Mumbai, India",2015-05-04,Platinum,Bills,F,204811,0,0
"Greater Mumbai, India",2013-12-13,Platinum,Food,M,119116,3,2
"Bengaluru, India",2015-03-29,Signature,Grocery,F,270240,0,0
"Bengaluru, India",2014-08-31,Signature,Grocery,F,172515,1,1
"Greater Mumbai, India",2014-02-14,Platinum,Fuel,F,132273,0,1
